"","country","year","ZScore_Index","CLUM_category","MaxMin_Index","NAPercent"
"1750","Republic of Moldova",2004,0.270052149153953,"Housing",0.872626979088262,0
"1751","Réunion",2004,0.79494054184394,"Housing",0.994893233333333,0
"1752","Romania",2004,0.522104885247378,"Housing",0.914182711111111,0
"1753","Russian Federation",2004,0.462411809998906,"Housing",0.910950877777778,0
"1754","Rwanda",2004,-0.623264630110459,"Housing",0.680673754967877,0
"1755","Saint Helena",2004,0.774383783616309,"Housing",0.99125,0
"1756","Saint Kitts and Nevis",2004,0.610635888518696,"Housing",0.945717294246218,0
"1757","Saint Lucia",2004,0.244945101652851,"Housing",0.864495435830254,0
"1758","Saint Vincent and the Grenadines",2004,0.359855600042365,"Housing",0.883824345076144,0
"1759","Samoa",2004,0.629829652448145,"Housing",0.964407389564889,0
"1760","Sao Tome and Principe",2004,-1.96154434102759,"Housing",0.333260625105456,0
"1761","Saudi Arabia",2004,0.757249386711245,"Housing",0.987890466666667,0
"1762","Senegal",2004,-0.84250871816506,"Housing",0.610218905521804,0
"1763","Serbia",2004,0.658503566875673,"Housing",0.965690097185968,0
"1764","Seychelles",2004,0.636780805320251,"Housing",0.961635508181385,0
"1765","Sierra Leone",2004,-1.60607105235222,"Housing",0.431606555807991,0
"1766","Singapore",2004,0.815492536028212,"Housing",1,0
"1767","Sint Maarten (Dutch part)",2004,0.733918942558507,"Housing",0.983164822543746,0
"1768","Slovakia",2004,0.750617413846641,"Housing",0.985629877777778,0
"1769","Slovenia",2004,0.79757265108969,"Housing",0.995655555555556,0
"1770","Solomon Islands",2004,-1.18857162922737,"Housing",0.505071108282239,0
"1771","Somalia",2004,-2.21102557420747,"Housing",0.315153939364642,0
"1772","South Africa",2004,-0.119729792351308,"Housing",0.771841728871728,0
"1773","Spain",2004,0.814619387890121,"Housing",0.9997446,0
"1774","Sri Lanka",2004,0.329428143213919,"Housing",0.892993972310824,0
"1775","State of Palestine",2004,0.534820608733078,"Housing",0.936898407604122,0
"1776","Sudan",2004,-1.99907220894252,"Housing",0.348619773034595,0
"1777","Suriname",2004,0.156389578820737,"Housing",0.843037573070883,0
"1778","Sweden",2004,0.808704308771559,"Housing",0.998014411111111,0
"1779","Switzerland",2004,0.81431356192389,"Housing",0.999655144444444,0
"1780","Syrian Arab Republic",2004,0.614978452224552,"Housing",0.95331065792608,0
"1781","Tajikistan",2004,0.0987528241728714,"Housing",0.861216126602005,0
"1782","Thailand",2004,0.641674317361025,"Housing",0.959296549045206,0
"1783","Timor-Leste",2004,-1.29105070775819,"Housing",0.51496041078261,0
"1784","Togo",2004,-2.04350421442881,"Housing",0.321412288347868,0
"1785","Tokelau",2004,0.470032308689161,"Housing",0.8764772,0
"1786","Tonga",2004,0.675764702214936,"Housing",0.9632873232346,0
"1787","Trinidad and Tobago",2004,0.588233547574044,"Housing",0.947737343674182,0
"1788","Tunisia",2004,0.111146261137499,"Housing",0.833627912450324,0
"1789","Turkey",2004,0.532003363803376,"Housing",0.927422831485576,0
"1790","Turkmenistan",2004,0.571217433014067,"Housing",0.947157108687633,0
"1791","Turks and Caicos Islands",2004,0.360975345076437,"Housing",0.894424436079222,0
"1792","Tuvalu",2004,0.477001366085644,"Housing",0.909745227494343,0
"1793","Uganda",2004,-1.37029600136345,"Housing",0.498185375921844,0
"1794","Ukraine",2004,0.695812754328646,"Housing",0.970822865950806,0
"1795","United Arab Emirates",2004,0.717050447603868,"Housing",0.980596347612816,0
"1796","United Kingdom of Great Britain and Northern Ireland",2004,0.806515930444078,"Housing",0.9973743,0
"1797","United Republic of Tanzania",2004,-1.46376848735927,"Housing",0.471321520082592,0
"1798","United States of America",2004,0.810569014815194,"Housing",0.999059077777778,0
"1799","Uruguay",2004,0.471018814340446,"Housing",0.924373842868078,0
"1800","Uzbekistan",2004,0.57896547456112,"Housing",0.951776734647553,0
"1801","Vanuatu",2004,0.0817946715952578,"Housing",0.819658643944769,0
"1802","Venezuela (Bolivarian Republic of)",2004,0.647950004890473,"Housing",0.9643423,100
"1803","Viet Nam",2004,-0.0876018900136721,"Housing",0.78017623341216,0
"1804","Wallis and Futuna Islands",2004,0.641051765520574,"Housing",0.956022342473173,0
"1805","Yemen",2004,-1.14947963198491,"Housing",0.564979397068602,0
"1806","Zambia",2004,-1.24653960073866,"Housing",0.515675872660378,0
"1807","Zimbabwe",2004,-0.757330993121777,"Housing",0.625074264921512,0
"1808","Afghanistan",2007,-1.44687632411529,"Housing",0.516052310399726,0
"1809","Albania",2007,0.465345024059827,"Housing",0.936383758060765,0
"1810","Algeria",2007,0.330260620949231,"Housing",0.897012815122828,0
"1811","American Samoa",2007,0.34385014985712,"Housing",0.876018230960273,0
"1812","Andorra",2007,0.792043667951689,"Housing",1,0
"1813","Angola",2007,-1.83185044106512,"Housing",0.435221045537617,0
"1814","Anguilla",2007,0.6295508335072,"Housing",0.963170317123215,0
"1815","Antigua and Barbuda",2007,0.549830799528986,"Housing",0.938347410984122,0
"1816","Argentina",2007,0.43550925066512,"Housing",0.917177411754708,0
"1817","Armenia",2007,0.589402981891528,"Housing",0.95004084341596,0
"1818","Aruba",2007,0.667563967472396,"Housing",0.974937197225846,0
"1819","Australia",2007,0.786394358614469,"Housing",0.999049666666667,0
"1820","Austria",2007,0.791949217440692,"Housing",0.999973144444445,0
"1821","Azerbaijan",2007,0.164943120270718,"Housing",0.861921227467268,0
"1822","Bahamas",2007,0.644717531398471,"Housing",0.962620642781742,0
"1823","Bahrain",2007,0.790815913138292,"Housing",0.999725466666667,0
"1824","Bangladesh",2007,-0.187383481467153,"Housing",0.741813814316404,0
"1825","Barbados",2007,0.65339344226884,"Housing",0.965527347992028,0
"1826","Belarus",2007,0.692481704283207,"Housing",0.975481844444444,0
"1827","Belgium",2007,0.786011183763189,"Housing",0.998284755555556,0
"1828","Belize",2007,0.395000339947123,"Housing",0.909951909110837,0
"1829","Benin",2007,-2.22847405223438,"Housing",0.312129202075867,0
"1830","Bermuda",2007,0.790169511901069,"Housing",0.999607066666667,0
"1831","Bhutan",2007,0.0444507911902343,"Housing",0.816029091215266,0
"1832","Bolivia (Plurinational State of)",2007,-0.906615636344382,"Housing",0.602083559174857,0
"1833","Bosnia and Herzegovina",2007,0.670695288363523,"Housing",0.973238615948356,0
"1834","Botswana",2007,-0.57200374081455,"Housing",0.695909693341231,0
"1835","Brazil",2007,0.0514304796252956,"Housing",0.824811351526582,0
"1836","British Virgin Islands",2007,0.706320689966878,"Housing",0.980980121160296,0
"1837","Brunei Darussalam",2007,0.690246576668258,"Housing",0.97515595530929,0
"1838","Bulgaria",2007,0.610245281096493,"Housing",0.949657355555556,0
"1839","Burkina Faso",2007,-2.0244024218761,"Housing",0.371502290355879,0
"1840","Burundi",2007,-0.631228077623954,"Housing",0.684781545028434,0
"1841","Cabo Verde",2007,-1.01978287577724,"Housing",0.590409167676948,0
"1842","Cambodia",2007,-1.72815401899232,"Housing",0.437350890023756,0
"1843","Cameroon",2007,-0.877881253226866,"Housing",0.630532779332007,0
"1844","Canada",2007,0.766267268047626,"Housing",0.9950972,0
"1845","Cayman Islands",2007,0.522626890119582,"Housing",0.932596733333333,0
"1846","Central African Republic",2007,-1.50928146838451,"Housing",0.487331408099908,0
"1847","Chad",2007,-2.47798696565469,"Housing",0.277215130072429,0
"1848","Chile",2007,0.544350789391583,"Housing",0.945792801800483,0
"1849","China",2007,0.131195964184841,"Housing",0.845587704939911,0
"1850","China, Hong Kong Special Administrative Region",2007,0.740175701870599,"Housing",0.986806333333333,0
"1851","Colombia",2007,0.0767559674833441,"Housing",0.83511784761081,0
"1852","Comoros",2007,-0.242649661985191,"Housing",0.738703574005184,0
"1853","Congo",2007,-1.28242430248824,"Housing",0.524613231108922,0
"1854","Cook Islands",2007,0.708837815907236,"Housing",0.978183418959429,0
"1855","Costa Rica",2007,0.636196202130915,"Housing",0.965224563991474,0
"1856","Côte d'Ivoire",2007,-1.29569320845094,"Housing",0.516509315156595,0
"1857","Croatia",2007,0.716732907205234,"Housing",0.981734862768183,0
"1858","Cuba",2007,0.440901567863493,"Housing",0.921734947600262,0
"1859","Curaçao",2007,0.744554598349699,"Housing",0.98945758660074,0
"1860","Cyprus",2007,0.785169615434389,"Housing",0.998378977777778,0
"1861","Czechia",2007,0.778470069373256,"Housing",0.996589877777778,0
"1862","Democratic People's Republic of Korea",2007,0.459655144125356,"Housing",0.910158477777778,0
"1863","Democratic Republic of the Congo",2007,-1.52998851691542,"Housing",0.493405062927276,0
"1864","Denmark",2007,0.78732309628085,"Housing",0.998657777777778,0
"1865","Djibouti",2007,-1.13921426688233,"Housing",0.566472939667794,0
"1866","Dominica",2007,0.1919300960382,"Housing",0.853135971727542,0
"1867","Dominican Republic",2007,0.261670910624116,"Housing",0.876965045309955,0
"1868","Ecuador",2007,-0.00197859577294256,"Housing",0.823104509023571,0
"1869","Egypt",2007,0.66414804987558,"Housing",0.968547796817555,0
"1870","El Salvador",2007,0.0986218604789221,"Housing",0.853537691621335,0
"1871","Equatorial Guinea",2007,-0.732504887318484,"Housing",0.684468920524782,0
"1872","Eritrea",2007,-2.58998252966713,"Housing",0.242838443543807,0
"1873","Estonia",2007,0.769595402676534,"Housing",0.9955358,0
"1874","Eswatini",2007,-0.673278594123019,"Housing",0.680770502628211,0
"1875","Ethiopia",2007,-2.42226044968319,"Housing",0.289624247768957,0
"1876","Faroe Islands",2007,0.685168205910369,"Housing",0.9696116,0
"1877","Fiji",2007,0.498214361605097,"Housing",0.930727858714665,0
"1878","Finland",2007,0.785589653907119,"Housing",0.9981649,0
"1879","France",2007,0.775258683191556,"Housing",0.995428711111111,0
"1880","French Guiana",2007,0.550769256628979,"Housing",0.949009633333333,0
"1881","French Polynesia",2007,0.838846305733924,"Housing",0.9880659,0
"1882","Gabon",2007,-0.550444992400641,"Housing",0.686677903235645,0
"1883","Gambia",2007,-0.388123622372091,"Housing",0.727598425842381,0
"1884","Georgia",2007,0.586127085698336,"Housing",0.954872730963092,0
"1885","Germany",2007,0.78230533961368,"Housing",0.997231055555556,0
"1886","Ghana",2007,-1.24851562375781,"Housing",0.517189051123932,0
"1887","Gibraltar",2007,0.792043667951689,"Housing",1,0
"1888","Greece",2007,0.760958556373697,"Housing",0.991772388888889,0
"1889","Greenland",2007,0.78732313535843,"Housing",0.998657788888889,0
"1890","Grenada",2007,0.53236308194224,"Housing",0.942310880228243,0
"1891","Guadeloupe",2007,0.742679345346654,"Housing",0.987778833333333,0
"1892","Guam",2007,0.653083529509287,"Housing",0.962140092231712,0
"1893","Guatemala",2007,-0.044536524481864,"Housing",0.801507519945602,0
"1894","Guinea",2007,-1.24670969959407,"Housing",0.52632720638877,0
"1895","Guinea-Bissau",2007,-1.48805891639442,"Housing",0.479169322752845,0
"1896","Guyana",2007,0.418811872892304,"Housing",0.913615049204112,0
"1897","Haiti",2007,-1.45111309664524,"Housing",0.492628655335344,0
"1898","Honduras",2007,-0.0663133131604757,"Housing",0.801890801595945,0
"1899","Hungary",2007,0.76906049628858,"Housing",0.993569977777778,0
"1900","Iceland",2007,0.782234804581678,"Housing",0.997211,0
"1901","India",2007,-1.21979072466216,"Housing",0.529543663798707,0
"1902","Indonesia",2007,-0.57793992233805,"Housing",0.685366147289283,0
"1903","Iran (Islamic Republic of)",2007,0.494217640746426,"Housing",0.930500845223874,0
"1904","Iraq",2007,0.0992911729076742,"Housing",0.847073541663594,0
"1905","Ireland",2007,0.627483885607478,"Housing",0.959558322222222,0
"1906","Israel",2007,0.792043667951689,"Housing",1,0
"1907","Italy",2007,0.772490537269012,"Housing",0.995014122222222,0
"1908","Jamaica",2007,0.427626348124023,"Housing",0.916279398409011,0
"1909","Japan",2007,0.763772206712161,"Housing",0.995266466666667,0
"1910","Jordan",2007,0.739206623805558,"Housing",0.987995482552949,0
"1911","Kazakhstan",2007,0.525272492714394,"Housing",0.951810249171368,0
"1912","Kenya",2007,-1.04651326923508,"Housing",0.588397743476222,0
"1913","Kiribati",2007,-1.68234367722634,"Housing",0.454037279144946,0
"1914","Kuwait",2007,0.792043667951689,"Housing",1,0
"1915","Kyrgyzstan",2007,0.430612431097903,"Housing",0.932038929342603,0
"1916","Lao People's Democratic Republic",2007,-1.23580008629492,"Housing",0.558780627762368,0
"1917","Latvia",2007,0.602521867926555,"Housing",0.951188977777778,0
"1918","Lebanon",2007,0.360371676359574,"Housing",0.904466629778947,0
"1919","Lesotho",2007,-1.32291025948937,"Housing",0.511459569147534,0
"1920","Liberia",2007,-1.87668400753554,"Housing",0.387527448864401,0
"1921","Libya",2007,0.767107758003139,"Housing",0.9985,100
"1922","Liechtenstein",2007,0.79145750425084,"Housing",0.999833333333333,0
"1923","Lithuania",2007,0.445916364836175,"Housing",0.9226329,0
"1924","Luxembourg",2007,0.76843150913344,"Housing",0.993286244444444,0
"1925","Madagascar",2007,-2.12353729077641,"Housing",0.347295025235461,0
"1926","Malawi",2007,-0.939792989119088,"Housing",0.599628654186253,0
"1927","Malaysia",2007,0.668950566574243,"Housing",0.975558701802186,0
"1928","Maldives",2007,0.445161814413774,"Housing",0.918772332274586,0
"1929","Mali",2007,-1.05210447248705,"Housing",0.578867196507861,0
"1930","Malta",2007,0.79191994833323,"Housing",0.999964822222222,0
"1931","Marshall Islands",2007,-0.168617586605456,"Housing",0.790873035867879,0
"1932","Martinique",2007,0.752162960863358,"Housing",0.9901244,0
"1933","Mauritania",2007,-1.92313318107088,"Housing",0.401463778790818,0
"1934","Mauritius",2007,0.701419379520229,"Housing",0.975273940495231,0
"1935","Mayotte",2007,0.651247616048941,"Housing",0.9700918,100
"1936","Mexico",2007,0.175825233975811,"Housing",0.857540228765864,0
"1937","Micronesia",2007,0.133253399906135,"Housing",0.847347749445834,0
"1938","Mongolia",2007,-0.803657041352631,"Housing",0.647784790625611,0
"1939","Montenegro",2007,0.591736828797243,"Housing",0.953669677662557,0
"1940","Montserrat",2007,0.5501000114158,"Housing",0.9151369,0
"1941","Morocco",2007,-0.453237775319342,"Housing",0.740470750587346,0
"1942","Mozambique",2007,-2.23140621221562,"Housing",0.343888980602255,0
"1943","Myanmar",2007,-0.426766125413632,"Housing",0.748149571321668,0
"1944","Namibia",2007,-1.42105024699696,"Housing",0.487270016659334,0
"1945","Nauru",2007,0.299533482609248,"Housing",0.868577162807949,0
"1946","Nepal",2007,-1.08800160543468,"Housing",0.556411940359082,0
"1947","Netherlands",2007,0.773549109017654,"Housing",0.994741355555556,0
"1948","New Caledonia",2007,0.716462274405729,"Housing",0.9874498,0
"1949","New Zealand",2007,0.792043667951689,"Housing",1,0
"1950","Nicaragua",2007,-0.306562584260005,"Housing",0.754251480442653,0
"1951","Niger",2007,-2.4442775840256,"Housing",0.277763490358045,0
"1952","Nigeria",2007,-1.29516786651027,"Housing",0.535488917358451,0
"1953","Niue",2007,0.764264321309078,"Housing",0.9947477,0
"1954","North Macedonia",2007,0.606470635451835,"Housing",0.952883284501966,0
"1955","Northern Mariana Islands",2007,0.481095424991726,"Housing",0.915937603367228,0
"1956","Norway",2007,0.770024623917188,"Housing",0.993739222222222,0
"1957","Oman",2007,0.117101315671132,"Housing",0.872871796136217,0
"1958","Pakistan",2007,-0.554356781657798,"Housing",0.678186924483011,0
"1959","Palau",2007,0.628334364182216,"Housing",0.972107344444444,0
"1960","Panama",2007,0.0568304531550677,"Housing",0.82462622767831,0
"1961","Papua New Guinea",2007,-1.29261679150001,"Housing",0.544000110910066,0
"1962","Paraguay",2007,0.206570540921816,"Housing",0.870653188195706,0
"1963","Peru",2007,-0.452318988445462,"Housing",0.721006605473426,0
"1964","Philippines",2007,-0.0143088773697105,"Housing",0.809488668248001,0
"1965","Poland",2007,0.626357379719398,"Housing",0.960782088888889,0
"1966","Portugal",2007,0.757028236533749,"Housing",0.991823577777778,0
"1967","Puerto Rico",2007,0.63520704707106,"Housing",0.9854338,100
"1968","Qatar",2007,0.791953515974498,"Housing",0.999974366666667,0
"1969","Republic of Korea",2007,0.765246927713102,"Housing",0.995550433333333,0
"1970","Republic of Moldova",2007,0.239033485345833,"Housing",0.875382784044776,0
"1971","Réunion",2007,0.773610334104112,"Housing",0.995555866666667,0
"1972","Romania",2007,0.509068178514058,"Housing",0.919540255555556,0
"1973","Russian Federation",2007,0.45827164744688,"Housing",0.919129022222222,0
"1974","Rwanda",2007,-0.64937064917797,"Housing",0.696022261274961,0
"1975","Saint Helena",2007,0.751065944864166,"Housing",0.991791666666667,0
"1976","Saint Kitts and Nevis",2007,0.629178440675929,"Housing",0.958175525964187,0
"1977","Saint Lucia",2007,0.309419491487983,"Housing",0.889414639419165,0
"1978","Saint Pierre and Miquelon",2007,0.3134445204408,"Housing",0.914,100
"1979","Saint Vincent and the Grenadines",2007,0.362461352917349,"Housing",0.896223876195258,0
"1980","Samoa",2007,0.618014394923646,"Housing",0.968274507824409,0
"1981","Sao Tome and Principe",2007,-1.95752150016506,"Housing",0.375606868527382,0
"1982","Saudi Arabia",2007,0.745011072704312,"Housing",0.9907273,0
"1983","Senegal",2007,-0.837676826393161,"Housing",0.634265732119613,0
"1984","Serbia",2007,0.583800879868205,"Housing",0.958775875428945,0
"1985","Seychelles",2007,0.638566256838269,"Housing",0.969537316561207,0
"1986","Sierra Leone",2007,-1.65233189640672,"Housing",0.451574721689236,0
"1987","Singapore",2007,0.792043667951689,"Housing",1,0
"1988","Sint Maarten (Dutch part)",2007,0.695791764311593,"Housing",0.981741045632124,0
"1989","Slovakia",2007,0.7240540496867,"Housing",0.985685966666667,0
"1990","Slovenia",2007,0.772964831364436,"Housing",0.995594733333333,0
"1991","Solomon Islands",2007,-1.32829846356263,"Housing",0.509309687206115,0
"1992","Somalia",2007,-2.19798841083757,"Housing",0.358809416632744,0
"1993","South Africa",2007,-0.0801639673028542,"Housing",0.797012367874358,0
"1994","Spain",2007,0.791161843280132,"Housing",0.999749266666667,0
"1995","Sri Lanka",2007,0.333178998685146,"Housing",0.904465372443293,0
"1996","State of Palestine",2007,0.542719202495075,"Housing",0.947021047539714,0
"1997","Sudan",2007,-1.92336850304086,"Housing",0.404911511760899,0
"1998","Suriname",2007,0.165290128096349,"Housing",0.857624460272606,0
"1999","Sweden",2007,0.785055228922264,"Housing",0.998012944444444,0
"2000","Switzerland",2007,0.790795764510161,"Housing",0.999645177777778,0
"2001","Syrian Arab Republic",2007,0.595425455155561,"Housing",0.956002152816901,0
"2002","Tajikistan",2007,0.125087008207125,"Housing",0.878522100972806,0
"2003","Thailand",2007,0.651816305766663,"Housing",0.968414025068283,0
"2004","Timor-Leste",2007,-1.21697038122979,"Housing",0.560861273829792,0
"2005","Togo",2007,-2.13350569091574,"Housing",0.340723102154262,0
"2006","Tokelau",2007,0.51825781350158,"Housing",0.9012213,0
"2007","Tonga",2007,0.668681376869692,"Housing",0.968249636451979,0
"2008","Trinidad and Tobago",2007,0.591142539054374,"Housing",0.955100506956173,0
"2009","Tunisia",2007,0.166257283921616,"Housing",0.860406515428931,0
"2010","Turkey",2007,0.557494940955002,"Housing",0.942284031885907,0
"2011","Turkmenistan",2007,0.554969973309349,"Housing",0.95250777734754,0
"2012","Turks and Caicos Islands",2007,0.370688842829412,"Housing",0.906119158938434,0
"2013","Tuvalu",2007,0.440916979403742,"Housing",0.9109128781336,0
"2014","Uganda",2007,-1.42668065236033,"Housing",0.512394537741987,0
"2015","Ukraine",2007,0.654084887753431,"Housing",0.969433931078851,0
"2016","United Arab Emirates",2007,0.689021156215653,"Housing",0.980810447612816,0
"2017","United Kingdom of Great Britain and Northern Ireland",2007,0.782794551838409,"Housing",0.997370155555556,0
"2018","United Republic of Tanzania",2007,-1.46593899178811,"Housing",0.499861840179219,0
"2019","United States of America",2007,0.764405534197471,"Housing",0.995336666666667,0
"2020","Uruguay",2007,0.493722173150239,"Housing",0.937565345812296,0
"2021","Uzbekistan",2007,0.639289735053142,"Housing",0.970217055717884,0
"2022","Vanuatu",2007,-0.00389299359311866,"Housing",0.806466993551363,0
"2023","Venezuela (Bolivarian Republic of)",2007,0.489685081648707,"Housing",0.932931952417557,0
"2024","Viet Nam",2007,-0.0120283507787314,"Housing",0.81371499115094,0
"2025","Wallis and Futuna Islands",2007,0.622790307482092,"Housing",0.95990880606875,0
"2026","Yemen",2007,-1.12561435542208,"Housing",0.597527652048531,0
"2027","Zambia",2007,-1.34160003131209,"Housing",0.522683662702547,0
"2028","Zimbabwe",2007,-0.901031646538599,"Housing",0.617524865562598,0
"2029","Afghanistan",2011,-0.974335597735047,"Housing",0.547612145977818,0
"2030","Albania",2011,0.438703728529179,"Housing",0.944121188339807,50
"2031","Algeria",2011,0.501210333297115,"Housing",0.888964348639132,0
"2032","American Samoa",2011,0.265006111006796,"Housing",0.865534234173695,50
"2033","Andorra",2011,0.757756206548782,"Housing",1,50
"2034","Angola",2011,-1.80628734792407,"Housing",0.476447077146395,50
"2035","Anguilla",2011,0.630652045060075,"Housing",0.973084906761833,50
"2036","Antigua and Barbuda",2011,0.524513347326697,"Housing",0.94359881618696,50
"2037","Argentina",2011,0.455500488091268,"Housing",0.931254597477282,50
"2038","Armenia",2011,0.75282613971201,"Housing",0.945096399926231,0
"2039","Aruba",2011,0.644038235317425,"Housing",0.977160233935132,50
"2040","Australia",2011,0.754962564867296,"Housing",0.999550577777778,50
"2041","Austria",2011,0.757582244497758,"Housing",0.999951433333333,50
"2042","Azerbaijan",2011,0.470081411120116,"Housing",0.887404464339396,0
"2043","Bahamas",2011,0.640258950286927,"Housing",0.971402936666604,50
"2044","Bahrain",2011,0.757756206548782,"Housing",1,50
"2045","Bangladesh",2011,-0.188067150534966,"Housing",0.673541447998855,0
"2046","Barbados",2011,0.776879286419046,"Housing",0.952584274300147,0
"2047","Belarus",2011,0.657887783031659,"Housing",0.978602155555556,50
"2048","Belgium",2011,0.751611099579148,"Housing",0.998284411111111,50
"2049","Belize",2011,0.564769178795942,"Housing",0.899680782253238,0
"2050","Benin",2011,-2.06181354700972,"Housing",0.270827645797501,0
"2051","Bermuda",2011,0.754785251291654,"Housing",0.9994048,50
"2052","Bhutan",2011,0.345290533032156,"Housing",0.840534421396211,0
"2053","Bolivia (Plurinational State of)",2011,-0.780415888130639,"Housing",0.552585680256033,0
"2054","Bosnia and Herzegovina",2011,0.838287150685463,"Housing",0.97541062849593,0
"2055","Botswana",2011,-0.463397765214797,"Housing",0.738963858730034,50
"2056","Brazil",2011,0.135199083107227,"Housing",0.857411480832333,50
"2057","British Virgin Islands",2011,0.709164219921796,"Housing",0.9877872,50
"2058","Brunei Darussalam",2011,0.651128164485168,"Housing",0.97515595530929,50
"2059","Bulgaria",2011,0.567456458641757,"Housing",0.948952933333333,50
"2060","Burkina Faso",2011,-1.8936932288922,"Housing",0.322265932851231,0
"2061","Burundi",2011,-0.81492460962915,"Housing",0.547104043584418,0
"2062","Cabo Verde",2011,-0.860007061031476,"Housing",0.654413601418332,50
"2063","Cambodia",2011,-0.853755595369044,"Housing",0.593470012234279,0
"2064","Cameroon",2011,-1.12843475980689,"Housing",0.475670251614195,0
"2065","Canada",2011,0.729752632263515,"Housing",0.994528533333333,50
"2066","Cayman Islands",2011,0.479908203417461,"Housing",0.932596733333333,50
"2067","Central African Republic",2011,-1.54249827292664,"Housing",0.405299574308576,0
"2068","Chad",2011,-2.34520472935636,"Housing",0.227799190749582,0
"2069","Channel Islands",2011,0.615024639967817,"Housing",0.9755,50
"2070","Chile",2011,0.609875536076282,"Housing",0.969322192530172,50
"2071","China",2011,0.198509540183936,"Housing",0.874164321851616,50
"2072","China, Hong Kong Special Administrative Region",2011,0.710903751279252,"Housing",0.9876779,50
"2073","Colombia",2011,0.146527760527108,"Housing",0.865251858231207,50
"2074","Comoros",2011,-0.534820081700647,"Housing",0.589609771325104,0
"2075","Congo",2011,-1.02019042498065,"Housing",0.520040629899907,0
"2076","Cook Islands",2011,0.690525554998805,"Housing",0.983547662799899,50
"2077","Costa Rica",2011,0.744969251761111,"Housing",0.942551412926748,0
"2078","Côte d'Ivoire",2011,-1.25573580412635,"Housing",0.448773592026974,0
"2079","Croatia",2011,0.691364317448534,"Housing",0.983824744926955,50
"2080","Cuba",2011,0.600766247697274,"Housing",0.912711337052434,0
"2081","Curaçao",2011,0.721398379861734,"Housing",0.992174150036873,50
"2082","Cyprus",2011,0.745235647074207,"Housing",0.9971671,50
"2083","Czechia",2011,0.744412040152376,"Housing",0.996687377777778,50
"2084","Democratic People's Republic of Korea",2011,0.414370130933562,"Housing",0.913583555555556,50
"2085","Democratic Republic of the Congo",2011,-1.59523552187696,"Housing",0.383208421137456,0
"2086","Denmark",2011,0.752948470158092,"Housing",0.998657777777778,50
"2087","Djibouti",2011,-1.220071786833,"Housing",0.580720655434026,50
"2088","Dominica",2011,0.331193610671772,"Housing",0.896825533080867,50
"2089","Dominican Republic",2011,0.206152836386846,"Housing",0.796051757781682,0
"2090","Ecuador",2011,0.318311637164596,"Housing",0.849249416255968,0
"2091","Egypt",2011,0.743889738898955,"Housing",0.940226108628324,0
"2092","El Salvador",2011,0.472869050898521,"Housing",0.892354137755072,0
"2093","Equatorial Guinea",2011,-0.737950072718507,"Housing",0.59404382755807,0
"2094","Eritrea",2011,-2.72197584989107,"Housing",0.258952019718421,50
"2095","Estonia",2011,0.737148731820581,"Housing",0.995734433333333,50
"2096","Eswatini",2011,-0.622834082090985,"Housing",0.60735960734084,0
"2097","Ethiopia",2011,-2.27418622627704,"Housing",0.356041792501415,50
"2098","Faroe Islands",2011,0.64890730350129,"Housing",0.9696116,50
"2099","Fiji",2011,0.5022317825127,"Housing",0.945210643281636,50
"2100","Finland",2011,0.751181587235371,"Housing",0.9981645,50
"2101","France",2011,0.741662567083048,"Housing",0.995595466666667,50
"2102","French Guiana",2011,0.516501808340648,"Housing",0.950501333333333,50
"2103","French Polynesia",2011,0.793143519890379,"Housing",0.9858986,50
"2104","Gabon",2011,-0.598063388052672,"Housing",0.693739745370355,50
"2105","Gambia",2011,-0.710651676438291,"Housing",0.555313506336862,0
"2106","Georgia",2011,0.561336227064681,"Housing",0.956414644444444,50
"2107","Germany",2011,0.747847453887741,"Housing",0.997233677777778,50
"2108","Ghana",2011,-1.25333179940466,"Housing",0.538928143243088,50
"2109","Gibraltar",2011,0.757756206548782,"Housing",1,50
"2110","Greece",2011,0.735666111430823,"Housing",0.994007666666667,50
"2111","Greenland",2011,0.752948509957234,"Housing",0.998657788888889,50
"2112","Grenada",2011,0.498910782475975,"Housing",0.944478290906297,50
"2113","Guadeloupe",2011,0.72263690828825,"Housing",0.991728633333333,50
"2114","Guam",2011,0.618170433385304,"Housing",0.963099816364118,50
"2115","Guatemala",2011,0.186102326502499,"Housing",0.806649031247217,0
"2116","Guinea",2011,-1.21081418491311,"Housing",0.456483070422273,0
"2117","Guinea-Bissau",2011,-1.42459966523155,"Housing",0.402609061515982,0
"2118","Guyana",2011,0.532730546211102,"Housing",0.888576824207575,0
"2119","Haiti",2011,-1.29644693519101,"Housing",0.453079236125517,0
"2120","Honduras",2011,0.278048555623379,"Housing",0.839079176150001,0
"2121","Hungary",2011,0.734260388506131,"Housing",0.993554622222222,50
"2122","Iceland",2011,0.747750224583085,"Housing",0.997206533333333,50
"2123","India",2011,-0.960749217640637,"Housing",0.614845507063045,50
"2124","Indonesia",2011,-0.212817059442268,"Housing",0.716034232649026,0
"2125","Iran (Islamic Republic of)",2011,0.444790033363809,"Housing",0.930003347458739,50
"2126","Iraq",2011,0.492761893271182,"Housing",0.894835532374704,0
"2127","Ireland",2011,0.594564212571209,"Housing",0.9612802,50
"2128","Isle of Man",2011,0.739803280307369,"Housing",0.99075,100
"2129","Israel",2011,0.757756206548782,"Housing",1,50
"2130","Italy",2011,0.733640675676548,"Housing",0.994391877777778,50
